username,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
tfresca,-0.34983563573859444,0.011622356777769217,-0.9360270235939235,-0.03651379497860464,-0.00023554128715729949,-2.074177445624191e-05,3.18484998118169e-05,2.9405747956658324e-05,-1.4501169096043502e-05,-1.1445093274993628e-06,7.179183538715862e-05,-6.536124946958971e-05,3.078296030865285e-05,7.079177922837104e-07,-2.078137850208787e-07,-0.00012420860681592547,3.971841899141358e-05,4.770042320081732e-05,-8.451557763746797e-06,1.2396860735283115e-06,-2.351124483978722e-06,-5.1069742913167286e-05,1.005477352739577e-05,-2.7549252172650205e-06,-1.0227767719469757e-05,9.289995607503186e-07,-1.133857327971779e-05,-1.0055234642933064e-09,-5.351312493445078e-07,-3.636719006631402e-07,-2.3061663055388693e-07,-7.813117194264919e-07,1.3257233323943705e-05,-2.1716348117892408e-07,-2.1507740565993393e-07,-4.790102165555991e-07,3.207547545379281e-05,-3.657044162298051e-05,1.5696157504794533e-05,-2.7927848318252464e-07,-7.155921458719926e-05,6.382064942506057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tsiru12,-0.2888010747493666,0.011591056991874573,-0.9543107118448203,-0.07583167513969423,-0.0003935787994929365,-2.0049225503586257e-05,3.2118511742850454e-05,3.8722155430700584e-05,-3.102887080444606e-05,-1.0138561354696533e-06,8.379384737608398e-05,-5.627286463929629e-05,5.294526660813063e-05,6.462420243028436e-07,-2.894820543212816e-07,-0.00013860555872653678,2.579552219113647e-05,3.881490618433093e-05,-1.5331798186319522e-05,6.49166444309627e-07,1.1396292901995652e-06,-2.438879983816908e-05,4.89727910877015e-06,-1.2774035380103871e-06,-4.938560913591773e-06,3.8483189117937475e-07,-9.233498433883539e-07,-2.1410418869762688e-08,-3.8052810996023033e-07,-2.53842166535209e-07,-1.632424731039593e-07,-5.228893033215921e-07,2.4911621173376094e-07,-1.6686508357998996e-08,1.1944969043991706e-07,-3.5678968943312314e-07,3.815509696384402e-05,-9.101549397217705e-05,6.279577646822808e-08,-2.3949403383354067e-07,-9.899641678845945e-08,-8.205886326706215e-09,7.159485681787677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cysghost,-0.2887969947351467,0.01159079852971436,-0.9543123415630197,-0.0758266652621443,-0.00039446492203437606,-2.135021829109199e-05,3.1437336105967606e-05,3.8775318594638485e-05,-3.1660617800495364e-05,-1.632687355280833e-06,8.481528482769551e-05,-5.628762146002913e-05,5.269545203623601e-05,-2.3123704634429793e-08,-2.1897171985056297e-08,-0.00014043244478977255,2.6725189690382253e-05,4.064968595422519e-05,-1.4993728439514837e-05,1.8972138949476135e-06,2.0883216103096263e-06,-2.3867404374235743e-05,7.025949195974191e-06,-4.5423410278677e-06,-3.908490459836529e-06,1.4209413880945317e-06,-2.5985588277218964e-06,2.1911638933519775e-07,-7.932334056624038e-07,-4.615054045115978e-07,-2.1062666343922657e-07,-1.6656272691533745e-06,8.331450463308025e-07,1.609126852525707e-08,-6.064974363932733e-07,-8.195859250476123e-07,3.755336584035341e-05,-9.07343561319767e-05,2.000407352003346e-08,-1.2596905782975088e-06,-2.2462795357948892e-07,-1.222571029443129e-07,6.934547870547072e-07,0.00012437102704176124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NoRealsOnlyFeels,-0.3368333367859996,0.012528081276009724,-0.9363618811231654,0.09804401173070766,0.00029450893945168725,-1.4363814398539542e-05,2.1628620208869187e-05,-6.042238629054504e-06,7.526522075758824e-05,-7.283777325977184e-07,7.334849438380602e-05,-0.0001117060645976776,4.362856842414174e-05,3.467532770173776e-07,-2.5736937434041755e-07,-0.00012173062740454465,3.5738517209842794e-05,6.127063760942629e-05,-3.349573512938315e-05,6.163507149283525e-07,1.5019369185743674e-06,-1.718842106380589e-05,3.4629828055279496e-06,-1.0948464079062426e-06,-3.058017776911326e-06,5.651842243683702e-08,-4.408178329333202e-07,-1.3455002559799516e-07,-3.0411130934330576e-07,-2.346655664554466e-07,-1.9076526332061492e-07,-4.882158185110321e-07,-1.2636735260685926e-07,1.4538043576079563e-07,2.956707468020661e-07,-3.0859056890111106e-07,2.6803854147622017e-05,-6.381520539207768e-05,-2.0613315077172894e-07,5.998106459497284e-08,2.3997134297792743e-07,-1.7918172891065819e-07,3.4329205770499097e-07,1.4593438926407816e-07,0.00010389781127431365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choopie,0.33682733466939274,-0.012527814836638953,0.9363630797509034,-0.09805313626018489,-0.00029343131491625776,1.6612258970985294e-05,-2.078176169344005e-05,5.823517937744143e-06,-7.396560943902437e-05,1.5574392369555734e-06,-7.505834655483431e-05,0.00011195841128082956,-4.3778848891473025e-05,7.242116646607981e-07,-2.4495571601279614e-07,0.000124462360729682,-3.716955106418629e-05,-6.445672895175968e-05,3.299655303727746e-05,-2.6431789470516566e-06,-2.4713404075890886e-06,1.632932511146778e-05,-7.036102617493954e-06,6.606823660933629e-06,9.77453224697636e-07,-2.1073727836717056e-06,3.028933232009948e-06,-3.5778765528554465e-07,1.0384936381327028e-06,5.692558424491443e-07,2.240972372657816e-07,2.8507886272694694e-06,-6.893851538076142e-07,-4.582123290547357e-07,7.297648548366866e-07,1.1509234460683134e-06,-2.578668658573696e-05,6.311156657271177e-05,2.880319300557748e-07,1.5775331870669236e-06,-1.5868950856516562e-08,3.9263609459137995e-07,-8.816661600813749e-07,-1.3810783600576963e-06,-0.00010397820066188919,0.00012426066312795002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subtlerer,0.7783723002072009,-0.007277483264194001,0.2761174212809685,-0.5637711203224699,-0.0021711453943288094,1.2043722165376884e-05,-2.7650909011318672e-05,0.00011208400284745334,-0.00030927780903196,-1.6555952788229318e-06,-3.783036111434398e-05,0.00020681062081705652,-2.3754646693946816e-05,4.310768790276062e-08,3.083386070996279e-07,6.104955741127243e-05,-1.8365088511184938e-05,-3.0607424223540445e-05,1.8083316396648366e-05,1.1650566197868256e-06,-1.185285005753155e-06,9.614070050880139e-06,-1.356449170972974e-07,-2.229683295737327e-06,2.172764871842035e-06,1.223419497589875e-06,-2.294363415512654e-06,4.901432078849976e-07,-4.1659231924651996e-08,7.086123906718668e-08,1.9623516064904589e-07,-1.3085317926554775e-06,1.5875315055365787e-06,-1.492906151137682e-08,-1.4577528021780221e-06,-2.357144022818392e-07,-1.4763132226993478e-05,3.330405520898861e-05,8.957139632900618e-07,-1.0573438134726345e-06,-7.61191537129659e-07,4.4192389810394734e-07,-4.02720728875362e-07,4.558247790693509e-07,-5.560354332113698e-05,-9.115437664987467e-07,0.0001281690002858122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shittyatmath,-0.7861146040437709,0.004222981691813877,-0.006571955066012217,0.618026559896127,0.0024074889661879722,-1.0072987128952512e-05,2.4718052806722427e-05,-0.00012746191663669454,0.00033191938992219833,1.3703380757631443e-06,2.0068587875442724e-05,-0.00020062727086474626,1.2242205206046466e-05,2.0541141118787452e-07,-3.1281642463977004e-07,-3.1666123001631895e-05,9.556345947927668e-06,1.5788927574543798e-05,-9.467190268577021e-06,-7.948260453029646e-07,1.1130204399599428e-06,-5.206112748419341e-06,-8.384496475542096e-07,2.2783233072406097e-06,-1.3052588956365496e-06,-1.2490987542768817e-06,1.6347661022504955e-06,-4.7201153616019353e-07,1.0576048049725655e-07,-5.925507372055839e-08,-1.9890775154597467e-07,9.040245723143948e-07,-7.714645629883918e-07,1.5495639653590386e-07,9.182028995388578e-07,2.3187137711441222e-07,7.700899034383978e-06,-1.723561511249788e-05,-5.550607086359514e-07,7.585455233514507e-07,4.987379937042842e-07,-2.888070723312582e-07,2.538968353946815e-07,-3.4209356097864086e-07,2.903843621624589e-05,7.164238324551009e-07,-6.685394916857066e-05,7.292745398743715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RainbowPopsicle,0.6991149824324738,-0.009662701179230907,0.7074731801069545,-0.10308448312730822,-0.00031208391629035907,6.072928509606658e-06,-1.485936666124644e-05,1.0287451794906152e-05,-5.7316652586265345e-05,-1.6672613759811814e-06,-4.1084921308458826e-05,7.666777761101802e-05,-5.822553774752109e-06,1.5046747651415972e-06,-6.28528527615646e-07,7.504845350373369e-05,-2.693804480439542e-05,-2.97523563132627e-05,9.35557007414144e-06,2.2653980132941917e-06,9.608788978648947e-06,2.794463104278532e-05,-1.1544039217844678e-05,1.0018970965764658e-06,1.0563267104176517e-05,-2.9132803696225387e-06,1.0932973815330653e-05,-6.234093274762535e-07,8.517500816250935e-07,1.7241529351682952e-07,-2.0519003012648508e-07,1.0104798647070124e-06,-1.609631600561363e-05,-1.062028506577374e-06,-4.930102100247673e-06,1.3983439399754038e-06,-0.00011977504667958652,8.179773479576599e-08,7.031026053906255e-07,-1.7066048483278825e-06,1.1616241325927677e-07,-7.819276179886189e-08,-5.114718473813638e-07,-1.0718408894555917e-07,-1.8229350398018737e-06,-9.278042240527941e-07,4.205800826337973e-06,1.2987607103748138e-07,0.00017440904212780715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crazyauntanna,-0.6991183626736324,0.00966470378817755,-0.7074714731264277,0.10307293199475535,0.00031417377950116376,-2.5384884705188625e-06,1.7261579909409636e-05,-9.034642367692382e-06,5.6729197438109744e-05,3.238353583899911e-06,3.977600064022413e-05,-7.998136307101426e-05,9.018717355799803e-06,-3.3730299727114874e-06,1.3025816834308564e-06,-7.051816317045403e-05,2.6600254975221895e-05,2.758190181163169e-05,-1.1048636595587039e-05,-5.474575560153931e-06,-1.2352705041699586e-05,-2.9345553058562608e-05,1.1404806535812959e-05,4.660994884871593e-07,-8.77542961721797e-06,5.043378441027428e-06,-6.162039010991183e-06,1.4323188196799131e-06,-1.0326733593255852e-06,1.2610695650713348e-07,7.567559382208693e-07,-1.4945165663879458e-06,1.424302483907423e-05,2.613097098918337e-06,9.719345771855273e-06,-2.277832454732902e-06,0.00012168146311761158,-2.4798191851966445e-07,-1.4102207077157718e-06,4.475869238751378e-06,-5.165365078718913e-08,1.6605039540716753e-07,7.86072978715379e-07,-4.018166888892841e-07,3.436778718254969e-06,2.567852263864084e-06,-8.28246971389314e-06,-1.0752974818589578e-07,-0.00017325764048728328,0.0001742259560474194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DashingLeech,0.30357218257328916,-0.013608108541488813,0.877755049174386,-0.3704090448656799,-0.0013510862766246013,1.1700523182090183e-05,-8.172649113076906e-06,7.355267629791662e-05,-0.00020826867380594364,2.344102977652485e-06,-4.996498870675208e-05,0.00017056679949828678,4.8154848080613196e-05,2.075130280646352e-06,-1.1536997993191445e-06,0.0001108268613095598,-6.149555242584024e-05,-6.381012633366915e-05,7.983293963733065e-06,-3.68941417535715e-06,2.002975885056387e-05,5.9042996373507445e-05,-3.696787669379519e-05,1.451562365148128e-05,3.138618800435231e-05,-5.277090879688228e-06,4.7953728544710705e-05,-6.285365214595373e-07,1.9189224681984002e-06,1.0769862734209412e-06,4.494575206755719e-07,2.9219706162011846e-06,-5.84435644303156e-05,9.040416709071645e-07,3.185246980122062e-07,1.7123909077394037e-06,-6.967894312844567e-05,1.7122744908240254e-05,-7.406347452667338e-06,9.675376399296978e-07,3.383435784536317e-05,-2.9763545809155908e-05,-1.6330903110570723e-07,-1.2348481036815148e-06,5.467266676058293e-08,1.929963468077333e-06,-5.312159699188266e-07,5.41336933720238e-07,4.762579567578762e-07,5.157112432329228e-07,0.00012029923926369505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Personage1,0.320976724016033,0.010231608757782904,-0.9217602533700526,-0.21731628046674287,-0.0009269290030485543,-2.4130395942381455e-05,4.606318384581601e-05,7.584381448895345e-05,-0.00011985531001060464,1.3001641589033486e-06,5.3996279409735653e-05,-1.872369804489765e-05,4.746367107891624e-05,2.709983229268909e-06,-1.1343486056434942e-06,-8.528046813947958e-05,5.357568269073169e-05,6.1056380828951e-05,-3.6292900920890026e-06,-9.320470133709166e-07,5.16755297994238e-06,-9.597458482984906e-05,-4.992518758959244e-06,6.598658700936058e-06,-1.480761997879086e-06,-2.6894637061419425e-06,2.605382410986034e-06,-4.596885924640407e-07,1.2054773519605286e-06,6.846117328754073e-07,2.780976654417169e-07,2.0928814860324425e-06,-2.009056996682639e-06,-6.179995066565824e-07,8.354015804642814e-07,6.911008041985717e-07,-3.4680744981090427e-07,1.177967094823295e-06,-1.064713132537653e-06,6.952769511608282e-07,1.4249030826026043e-06,-5.307350492768535e-07,-2.340873543579157e-07,-2.8989185140937762e-06,-7.395551796839205e-07,4.233249056285615e-06,-2.379340429729231e-06,5.236676803195785e-07,-5.00039684631463e-06,5.380035141364544e-06,3.527658212254412e-06,0.00012450171891750266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larkyo,0.26357549396077534,0.011919750451992232,-0.9635502446098577,-0.04423442028188626,-0.000261664780317723,-2.429564279718134e-05,3.9083510303355174e-05,3.433651654205239e-05,-2.977652412717716e-05,-7.287687444180131e-07,5.54735376510523e-05,-7.211173010174862e-05,1.564023499927751e-05,1.0731832147085014e-06,-2.479739741598066e-07,-9.898187129076699e-05,5.9025705719930083e-05,6.50578516504912e-05,-5.392792355765307e-06,7.534080791497595e-07,-3.432354205929801e-06,-8.802375676627678e-05,3.697772780746019e-05,1.2877901581967504e-06,-4.952213717442512e-05,-6.044292904028751e-07,-1.2522772283382062e-05,-2.681991551224322e-07,2.60849739723384e-07,7.76662439911109e-08,-5.21845548339914e-08,7.422176300461904e-07,1.5952491613510052e-05,-5.308696008206667e-07,-5.510627144636348e-07,4.45600055559974e-07,1.9388916252835886e-05,-4.98127930649821e-06,2.1879870273133663e-06,-5.118255741557347e-07,-9.335662313892879e-06,8.216620200955153e-06,2.2965713105509557e-08,3.1418426742238356e-07,2.274658745264253e-07,-6.087514380731817e-07,-3.477448799056833e-07,1.6362315625037991e-07,-1.2402769857112217e-06,1.2383073824336908e-06,-3.2928719537979465e-05,1.0548979026041683e-06,9.134349824732408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StoopidMonkey78,-0.3209520363726408,-0.010232691816110412,0.9217633821050133,0.21733935661708434,0.000925519870901863,2.0160590571992734e-05,-4.613540956055167e-05,-7.550188634306799e-05,0.00011849568806695282,-4.849087870823288e-06,-5.142532425659393e-05,1.8720289374614674e-05,-4.9213446745463605e-05,-5.263198076246426e-06,2.2166049935732896e-06,8.095624001482541e-05,-5.0871364097189764e-05,-5.7212972743159765e-05,3.8242916990417515e-06,2.7000777678705433e-06,-4.085977948341585e-06,9.393310161713007e-05,1.3394780445134392e-05,-1.7653476419755028e-05,3.451733401520197e-06,7.245705759509059e-06,-6.783960493363198e-06,1.319027361901995e-06,-3.2110321041403345e-06,-1.7892301892018042e-06,-6.820875422234515e-07,-5.067612445923009e-06,5.461089303844525e-06,1.1867279263307372e-06,-2.4769154968735953e-06,-1.7506965095497426e-06,6.701653882026129e-07,-2.912449593846415e-06,2.8318470063134536e-06,-2.427724825361852e-06,-3.9650432285413115e-06,1.4718288465383704e-06,7.354053779654451e-07,8.006723626990432e-06,1.8722227378076879e-06,-1.169494826450003e-05,6.538788252144355e-06,-1.4578325469121255e-06,1.284709639760643e-05,-1.3847553073649443e-05,-9.505868438725693e-06,-0.00012592916519649867,-2.5079906216103534e-06,0.0001759050189036094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GalacticCow,0.7535673613922643,-0.00881485869670552,0.652268940475428,-0.08126309161007143,-0.00020841470453263384,5.450707046639179e-06,-9.054799046607655e-06,7.474465241774405e-06,-3.8899080026135995e-05,-2.2667619777137052e-07,-2.817840611921217e-05,4.990178521263666e-05,-2.2342629752581113e-06,6.64071738805841e-08,-4.295517798652823e-08,5.250676012429942e-05,-1.8261526918583598e-05,-2.089801627366876e-05,5.494665526455929e-06,1.5087621331129328e-07,4.912126839240937e-06,1.836118276100019e-05,-7.4718991800500965e-06,9.640947126369663e-07,8.1155271919535e-06,-6.994439709463553e-07,9.091995620580937e-06,3.6425566046709545e-08,4.106892142880043e-07,2.4364595850356457e-07,1.4689573275549119e-07,2.6606678421883925e-07,-1.1782521534198523e-05,-8.646183621655417e-09,-1.2684247066756621e-06,4.5882976138280396e-07,-7.982487839422456e-05,5.911608139105062e-08,1.547706875147945e-07,-4.0299351479935735e-07,-1.1532572696802339e-08,-2.3098906318359805e-08,-5.553063153739393e-08,7.232509833143845e-08,-3.0982393205182907e-07,-2.1959116635350943e-07,9.423692417438817e-07,1.4011125936276121e-08,3.2057810200901404e-07,-1.201039557774968e-07,-1.6118457728884963e-08,-1.519021860529288e-06,-4.4700262177815143e-07,1.6943777737895715e-06,0.00010145299595955576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LockhartPianist,-0.7535677580834061,0.008816186445834068,-0.6522688929411355,0.08125955318244663,0.00020962858731678457,-3.289833094791239e-06,1.0628031629072754e-05,-6.809113099906789e-06,3.86600272828289e-05,1.2782359625625513e-06,2.737625301523427e-05,-5.182025176251768e-05,4.198999365164138e-06,-1.257915406333711e-06,4.652491928341258e-07,-4.978677645594614e-05,1.7973844908289673e-05,1.927489774895461e-05,-6.44435641181818e-06,-2.0986880412647677e-06,-6.978603909166845e-06,-1.9235520105143162e-05,8.54762052412832e-06,-1.4805613660940817e-06,-7.461631409828555e-06,2.008044892270336e-06,-5.9887909327178535e-06,3.5008838534361617e-07,-7.717229896986334e-07,-2.624376700552767e-07,2.3936783183565246e-08,-2.6888199476141114e-07,1.0606471003255383e-05,3.494342340602581e-07,3.973322418000861e-06,-1.0182137397906782e-06,8.068576728453146e-05,-1.576746302091083e-07,-6.108396263807814e-07,1.9886693953154285e-06,1.0281865753206706e-07,8.886316069944011e-08,1.2242367393558867e-07,-5.230571987465579e-07,1.0010052182997284e-06,1.0846915871457867e-06,-3.3974939326966745e-06,-1.570434723891914e-09,-9.712560118971848e-07,3.281149382315325e-07,9.900181701679246e-07,6.2069445112682875e-06,1.96037834729946e-06,-6.889828008280698e-06,-0.00010115895685973664,0.00012366986485106313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mazhoonies,-0.7535674557498259,0.008815157727321552,-0.6522689240363124,0.08126229208703815,0.00020865600862059872,-5.042265629867384e-06,9.340139128275981e-06,-7.331304521506948e-06,3.8851038064528524e-05,4.6136089207816616e-07,2.8021290937199972e-05,-5.030291216779953e-05,2.67238012077204e-06,-3.1395580384999027e-07,1.2846586133873542e-07,-5.197945597311267e-05,1.820137714923748e-05,2.0580129982085885e-05,-5.6930677661352635e-06,-5.356435233648097e-07,-5.310684570757636e-06,-1.85077338500363e-05,7.712242006953258e-06,-1.0885295365582218e-06,-7.973970119226543e-06,9.544324705968295e-07,-8.4914230082062e-06,3.191381744571089e-08,-5.029498061835675e-07,-2.603902646241826e-07,-1.2281675794136889e-07,-2.735317124371199e-07,1.1540466241159517e-05,7.036586676031263e-08,1.7753853910638964e-06,-5.604752765026135e-07,7.995867018541585e-05,-6.213953589340634e-08,-2.4535960271981787e-07,6.315694449965998e-07,8.670759488147582e-09,2.9732732292246857e-08,1.0285796751557721e-07,-8.672484580710825e-08,4.838067043608244e-07,3.2367064932669956e-07,-1.4821480750519853e-06,-9.551502406169538e-09,-4.81224901288626e-07,1.7107041799148847e-07,1.0419799046453158e-07,2.4345647439309236e-06,7.231007699785642e-07,-2.6912617245598964e-06,-0.00010131921099902086,1.59108921575642e-07,6.19969298472098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Legendary_Hypocrite,0.6991129749380907,-0.009661247787242583,0.707474054442105,-0.10309231032735877,-0.0003106441942078986,8.318335737585046e-06,-1.3351947911632308e-05,1.097500162452437e-05,-5.7795697637618625e-05,-4.846315621761674e-07,-4.203909148870375e-05,7.451257225729597e-05,-3.5919338345029906e-06,2.4753845151947175e-07,-1.3542223969262244e-07,7.822375588029207e-05,-2.7241058552237744e-05,-3.127114746289311e-05,8.321871267321341e-06,2.480827435787464e-07,7.2559483205312915e-06,2.7082559559813645e-05,-1.1058543727249992e-05,1.2489119522055727e-06,1.1722598200337622e-05,-1.2443765095866363e-06,1.377921165161508e-05,-5.694568836908588e-08,5.994786541427625e-07,2.961347188388532e-07,1.2638000365903153e-07,6.306703747072352e-07,-1.7571916226865036e-05,-2.2689344988010911e-07,-1.7679601787221164e-06,6.51664105082052e-07,-0.00011871970533408644,-6.402187130770933e-08,1.920966297521021e-07,1.2996649326949655e-08,2.2341571285281372e-07,1.3599169938994899e-10,-4.072187019656863e-07,-5.836431802107375e-07,-8.309761627637147e-07,1.9047943147933123e-07,1.6835401052173003e-06,6.253245116980321e-08,1.2591211533054078e-07,2.7753745959078677e-07,1.0331605845796004e-06,-2.2050799460462613e-06,-5.240011877090073e-07,2.264775409213024e-06,2.3775925233623163e-07,-3.098541237500215e-07,-1.99849333368841e-07,0.00012367660078959903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
